,Energy0,Corr0,Diss_sim0,Homogen0,Contrast0,Energy1,Corr1,Diss_sim1,Homogen1,Contrast1,Energy2,Corr2,Diss_sim2,Homogen2,Contrast2,Energy3,Corr3,Diss_sim3,Homogen3,Contrast3,Energy4,Corr4,Diss_sim4,Homogen4,Contrast4,Energy5,Corr5,Diss_sim5,Homogen5,Contrast5,Energy6,Corr6,Diss_sim6,Homogen6,Contrast6,Energy7,Corr7,Diss_sim7,Homogen7,Contrast7,Energy8,Corr8,Diss_sim8,Homogen8,Contrast8,Energy9,Corr9,Diss_sim9,Homogen9,Contrast9,Energy10,Corr10,Diss_sim10,Homogen10,Contrast10,Energy11,Corr11,Diss_sim11,Homogen11,Contrast11
0,0.08647312890904098,0.02783379519429372,4.289351851851852,0.20863211496326375,30.708333333333332,0.04248646954392975,0.606282998311923,8.393518518518517,0.11908301732264075,125.46527777777776,0.03661873152675087,0.6704456464763764,13.094907407407408,0.08589687205145981,336.7777777777777,0.042761465745164734,0.7388292327812092,7.28587962962963,0.11016785860273198,79.06134259259258,0.2049281251555453,0.65498290415169,23.189814814814817,0.2915140911114462,1584.9583333333335,0.04297240327716891,0.8329215141489676,6.73148148148148,0.16416647846136517,118.05787037037035,0.1297006670545077,0.953585530215192,8.496632996632998,0.31275972075946795,298.39225589225595,0.13064233396691055,0.9431485851641327,9.584175084175085,0.2667884640613883,295.22053872053874,0.055585688201669536,0.4182824485710284,29.33796296296296,0.10558569038447015,1676.7662037037037,0.04447367142787234,0.7269888101701555,7.71412037037037,0.12660471200146212,111.22337962962963,0.05381633304427162,0.08457405211526048,7.006944444444445,0.14005578684123504,89.22222222222221,0.07443488514265523,0.1488164163325276,4.69212962962963,0.20331050343762377,38.30324074074075
0,0.03202276697281695,0.45843732315953495,13.268518518518519,0.09507181165066315,316.51157407407413,0.03036954111898594,0.2053358960206691,15.589120370370367,0.061920817668927194,398.3298611111111,0.03408952887736839,0.40102152710626326,12.35416666666667,0.07682791997643161,240.40046296296302,0.03406004391102352,0.06793619125318197,17.18287037037037,0.07645040640771147,537.648148148148,0.02812523814866404,0.5514140920457241,17.66435185185185,0.060178562141808514,488.2476851851851,0.028819212032381327,0.3414684018063344,17.96527777777778,0.050772808212820014,499.49305555555566,0.03198393569410822,0.07032487386142294,22.7890499194847,0.03813077676075671,803.1046698872785,0.03230660651809803,0.4636542673128531,18.256038647342994,0.061015446898890234,543.998389694042,0.02902763010181586,0.4584505440784574,18.37962962962963,0.05761781883444904,575.3657407407408,0.028992997800637382,0.3828761827018684,16.934027777777775,0.05091694490016974,430.3275462962963,0.04036847228378539,0.8018209631819487,7.819444444444445,0.1378273017990045,116.52546296296296,0.03611222398570069,0.5978030251323625,9.505787037037038,0.13153583522815127,174.6956018518519
0,0.057072039749718216,0.2936743506733737,5.231481481481482,0.17458742133317906,44.11805555555556,0.061205953690362316,0.4423580288872643,4.724537037037037,0.19336726724156264,35.655092592592595,0.06348355890600134,0.35641782791304494,7.591435185185185,0.19362632972313146,140.90856481481478,0.07530712009568301,0.4932666943777845,4.185185185185184,0.21553196548810638,27.370370370370367,0.03565491157580872,0.4733644780667571,13.723379629629632,0.0902985382482831,409.17476851851853,0.05787037037037037,0.6063068079596585,5.024305555555555,0.16454129018119554,38.84837962962963,0.05204197946740828,0.874393569995936,4.491851851851852,0.1974060167825072,32.74962962962963,0.06962425281315174,0.9239502790575718,2.5663580246913584,0.31737358694490636,10.8070987654321,0.038168130666298955,0.2621244540120563,13.77662037037037,0.0915283231231046,401.9340277777777,0.06823797672677627,0.5980497894066636,3.9409722222222223,0.22320415363179308,25.10995370370371,0.06615978049549907,0.18843449703191872,4.78125,0.1956783438633487,37.40393518518518,0.06852203757229484,0.32785426451458727,4.322916666666667,0.20508300450754727,29.489583333333336
0,0.03907000099448669,0.5672748047786039,7.873842592592594,0.12480333259970665,105.85532407407409,0.03434400491888378,0.8831108309090165,7.261574074074075,0.12462483610523195,92.66203703703704,0.048182079390043174,0.31633830234903043,6.715277777777779,0.13830472197142313,75.42361111111113,0.03428544732314496,0.7285593352733901,10.221064814814813,0.0806637237899824,150.9224537037037,0.031886521560083134,0.8649596526005423,9.206018518518519,0.08698009152508315,122.4027777777778,0.034962517284706514,0.7191669501455191,10.685185185185183,0.10548710826900254,214.9884259259259,0.04022719258560826,0.9176803434853155,7.09567901234568,0.16021496329257115,102.89814814814815,0.039724983435493716,0.9609432031379819,5.245210727969349,0.18199658911148353,48.90804597701149,0.03761128891035167,0.568832143204592,8.99074074074074,0.1000372182930156,126.16203703703702,0.03382323888009828,0.6937098021177615,9.493055555555554,0.10665012155403578,143.1087962962963,0.04497536858269779,0.67180513722546,6.576388888888888,0.14225790801678997,70.33796296296295,0.03777122424092759,0.4814728620141488,8.94675925925926,0.10704095837790843,129.88194444444443
0,0.05168961266982085,0.6313157304384142,5.369212962962962,0.1797639398315704,47.88078703703703,0.03455786719174448,0.9755408394861257,6.43287037037037,0.1654125520824834,71.36805555555556,0.03663701803551948,0.2870029041832062,18.236111111111114,0.0727075700831275,809.8680555555557,0.033773695512534424,0.695497413664742,13.969907407407407,0.03288651725445201,233.88194444444443,0.04485607031267616,0.7842469059720116,6.758101851851852,0.13673360186166514,74.16087962962962,0.039614794190103775,0.8470626486932724,6.0219907407407405,0.15437357643908484,55.92708333333333,0.036513687147730844,0.8925594521720952,6.9113756613756605,0.13294500703039244,73.27910052910053,0.033397833790879884,0.9175922422569317,7.2169312169312185,0.12631494191198722,82.58465608465609,0.03307229644034618,0.6281801176022228,11.646990740740739,0.05833810192027422,194.2048611111111,0.03092682688862821,0.7864729594128383,13.622685185185183,0.03878103755530123,239.44675925925927,0.03675565858379726,0.5895276093598046,12.563657407407408,0.09350148392786498,270.6006944444444,0.04845930883207945,0.655852490962605,5.600694444444445,0.1717856873368161,60.31597222222222
0,0.02625300051438369,0.44816583866145826,25.581018518518515,0.04056604455997601,1107.0393518518517,0.027898080539800814,0.7540071208593249,15.641203703703706,0.05737561851346768,405.7523148148148,0.032168847476128,0.6119352104268233,25.695601851851848,0.05692500715543138,1292.9594907407409,0.032210463078879044,0.1542856079122642,14.318287037037038,0.0678550614442357,328.76041666666663,0.026544779956434526,0.046652828712208126,28.844907407407412,0.031112484783016325,1299.8958333333335,0.029188704196570586,0.10903043376190565,18.881944444444446,0.051899886721765806,577.0069444444446,0.02798071813564067,0.30354860619986007,23.45977011494253,0.03794609187760332,985.1915708812262,0.0349466794011188,0.35986783079951046,12.53174603174603,0.09020413812205774,316.3201058201059,0.02873775235633133,0.5202338648081062,20.483796296296294,0.05264539692715496,663.212962962963,0.03079660809178257,0.14841162552922954,16.30324074074074,0.06795597581526039,411.7731481481481,0.03108883337630392,0.4485400294265508,14.050925925925924,0.068928958300239,311.7615740740741,0.02942866234974796,0.5552128085474262,16.53472222222222,0.07466894337515477,461.8333333333333
0,0.030894323645923937,0.3942884001246791,14.336805555555557,0.06379410711262223,346.27662037037044,0.03690115409011542,0.7101545736527176,7.636574074074075,0.11715248388511604,89.88425925925928,0.04417901547220443,0.49856316409101864,9.493055555555554,0.12734188275126496,169.06481481481478,0.055471097066304445,0.3655270574256999,6.406250000000001,0.14649015962147527,74.64930555555556,0.05632187528053907,0.8011018800935097,6.266203703703704,0.19025317651781176,84.45370370370371,0.0477562061013374,0.868595421519588,4.131944444444444,0.20516045566922908,26.03472222222222,0.03778503924402028,0.9110781042357543,6.63259259259259,0.12706458414319152,70.33333333333331,0.04654304614045928,0.9534472181665766,3.7659259259259255,0.24895090192805355,26.162962962962965,0.047453703703703706,0.6121958389889548,6.743055555555556,0.14198078803861355,73.74074074074075,0.06591635873932437,0.7476928685050582,4.173611111111112,0.18346397645755108,25.041666666666668,0.031644034987250734,0.3311894118487568,13.572916666666668,0.07320411338889735,300.6145833333334,0.040830406903617215,0.5748942363324367,7.973379629629631,0.11226515285676689,94.46412037037038
0,0.09300040400851815,0.006841983309479612,3.5694444444444446,0.24669997734065813,20.532407407407405,0.05030396715764058,0.37921192606107895,6.630787037037036,0.14480588895419677,75.77662037037037,0.03815057806446646,0.7440987947897634,17.716435185185187,0.07856147365703037,714.1701388888888,0.09447238262334785,0.22052806663293567,3.1782407407407405,0.2628013980382981,16.229166666666668,0.029857970693320447,0.7887133868564271,18.13888888888889,0.057467303665977076,572.638888888889,0.06009051493012771,0.6927580659767708,4.130787037037036,0.19673929976861634,25.86689814814815,0.05388602512436507,0.8908872417508046,5.241481481481482,0.18871456667537584,66.72,0.06486990604007316,0.9272029501507396,2.529320987654321,0.32775211973659846,11.007716049382715,0.03918982165124308,0.8155273076595131,19.146990740740737,0.09447278927196802,817.6956018518517,0.09999691889114838,0.3574259544364782,2.8912037037037033,0.29285134043353056,13.87037037037037,0.07509781572920525,0.39099211380497967,3.674768518518518,0.23232094853119414,21.207175925925924,0.07538712532167624,0.09969632950188863,4.314814814814815,0.21252527559985027,30.775462962962965
0,0.04981560003855867,0.4356693351594643,5.871527777777779,0.14633043135581486,52.542824074074076,0.03595422353474321,0.7833270271757741,7.480324074074074,0.11664274203192704,81.3622685185185,0.044315253979344084,0.6684949850106642,6.087962962962962,0.14614753161930305,57.17824074074074,0.03250028028263652,0.83527363646023,10.658564814814817,0.06845898919182061,147.78587962962968,0.04665658419154254,0.8902439314683243,4.97337962962963,0.1888575855707453,39.74652777777778,0.055089431515288306,0.7005772481433401,5.660879629629629,0.18675150298262017,78.90162037037037,0.048910259233766906,0.9260207784830006,4.080246913580247,0.22506738258896447,28.700617283950614,0.05041035617287506,0.9466482792556254,3.320987654320987,0.2537365979446141,17.47462277091907,0.03517261897921931,0.8844456829690361,7.755787037037036,0.11390325657367716,98.08680555555556,0.03451908169446004,0.7828053833437917,10.554398148148149,0.08928208415514342,204.4386574074074,0.04299577690047849,0.7647650925317673,5.549768518518518,0.17475422800851675,50.70023148148148,0.05809562641873234,0.4003375908867148,4.9884259259259265,0.18766493740348833,39.85879629629629
0,0.029711800122669996,0.29445156265619865,16.41435185185185,0.051035898793201105,416.6064814814815,0.02949686328095986,0.2893076089142797,16.778935185185187,0.0607289167687822,452.2997685185186,0.05617302498782293,0.6236610841880125,10.817129629629633,0.15610456046203897,274.81944444444446,0.04847312868373131,0.2864601467265466,6.906250000000001,0.15563652884369364,83.50115740740742,0.03191801442855944,0.16220955228775127,15.168981481481485,0.07134115234842592,381.9050925925926,0.03490499733796347,0.23266576982490944,11.337962962962962,0.09219944368184012,215.16435185185185,0.03251159032657702,-0.17872888361255065,17.443209876543214,0.061270674910474374,490.7567901234569,0.031036555777719847,0.2586655001126449,15.356790123456793,0.0654204402296788,373.541975308642,0.049417365833817575,0.6580273619417849,10.98032407407407,0.15054776818593796,281.90625,0.05595199983922139,0.35049842229137484,5.583333333333333,0.17846342505832125,57.138888888888886,0.039640147660980805,0.7271196659842529,11.715277777777777,0.0880519411577762,246.11805555555551,0.030457632793844367,0.25193439275882273,16.452546296296294,0.05476072669422826,439.7858796296296
